,game_id,player_id,team_id,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,shortHandedTimeOnIce,powerPlayTimeOnIce
688130,2000020150,8448225,16,670,0,0,0,,0,0,0,6,8,,,0,0,,-1,531,100,39
688131,2000020150,8448487,16,508,0,0,1,,0,0,0,0,0,,,0,0,,-1,508,0,0
688132,2000020150,8460531,16,620,0,0,0,,0,0,0,0,0,,,0,0,,0,539,45,36
688349,2000021120,8467896,16,809,0,0,0,,0,0,0,0,0,,,0,0,,-2,662,0,147
688350,2000021120,8458573,16,1168,1,0,2,,0,0,0,8,18,,,0,0,,1,699,137,332
688351,2000021120,8458487,16,1505,0,0,0,,0,0,0,11,22,,,0,0,,-1,939,310,256
688352,2000021120,8456121,16,631,0,0,0,,0,0,2,5,14,,,0,0,,0,468,163,0
688353,2000021120,8459159,16,744,0,0,2,,0,0,0,3,8,,,0,0,,-1,476,120,148
688354,2000021120,8456793,16,302,0,0,0,,0,0,0,0,0,,,0,0,,0,123,148,31
688355,2000021120,8466260,16,757,0,0,0,,0,0,0,0,0,,,0,0,,-1,608,0,149
688356,2000021120,8459466,16,785,0,0,1,,0,0,7,1,1,,,0,0,,1,665,120,0
688357,2000021120,8450620,16,1199,0,0,1,,0,0,0,0,0,,,0,0,,0,886,276,37
688358,2000021120,8458963,16,1212,0,0,4,,0,0,0,0,0,,,0,0,,-1,977,0,235
688359,2000021120,8459109,16,371,0,0,0,,0,0,17,0,0,,,0,0,,0,371,0,0
688360,2000021120,8450561,16,904,0,0,0,,0,0,4,0,0,,,0,0,,0,904,0,0
688361,2000021120,8460719,16,1398,1,0,3,,0,0,2,5,8,,,0,0,,0,761,305,332
688362,2000021120,8458838,16,1096,0,0,0,,0,0,0,0,0,,,0,0,,0,779,317,0
688363,2000021120,8455429,16,1598,0,0,4,,0,0,0,0,0,,,0,0,,0,1027,240,331
688364,2000021120,8467439,16,1457,0,0,1,,0,0,0,0,0,,,0,0,,0,873,351,233
688365,2000021120,8462235,16,661,0,0,3,,0,0,0,0,0,,,0,0,,-1,513,0,148
688366,2000021120,8460531,16,681,0,1,2,,0,0,0,0,0,,,0,0,,0,663,18,0
688691,2000020880,8467896,16,683,0,0,0,,0,0,0,0,0,,,0,0,,0,683,0,0
688692,2000020880,8468751,16,445,0,0,0,,0,0,0,3,5,,,0,0,,0,445,0,0
688693,2000020880,8457264,16,1238,0,0,2,,0,0,2,0,0,,,0,0,,1,899,205,134
688694,2000020880,8458573,16,1090,0,1,5,,0,0,0,4,14,,,0,0,,1,673,9,408
688695,2000020880,8456121,16,733,0,0,0,,0,0,0,10,16,,,0,0,,0,450,256,27
688696,2000020880,8459159,16,1124,0,0,2,,0,0,0,12,24,,,0,0,,0,834,158,132
688697,2000020880,8456793,16,1437,1,0,0,,0,1,0,0,0,,,0,0,,0,722,324,391
688698,2000020880,8456024,16,1064,0,0,0,,0,0,0,0,0,,,0,0,,0,740,324,0
688699,2000020880,8466260,16,721,1,0,0,,0,0,0,0,0,,,0,0,,1,586,0,135
688700,2000020880,8450620,16,1368,0,0,1,,0,0,4,0,0,,,0,0,,1,935,213,220
688701,2000020880,8459515,16,1305,0,1,3,,1,0,0,0,0,,,0,0,,0,751,163,391
688702,2000020880,8455479,16,401,0,0,1,,0,0,0,0,0,,,0,0,,0,389,0,12
688703,2000020880,8458536,16,961,0,0,0,,0,0,2,0,0,,,0,0,,1,700,63,198
688704,2000020880,8450561,16,525,0,0,0,,0,0,5,0,0,,,0,0,,0,525,0,0
688705,2000020880,8460719,16,1116,2,0,1,,0,2,0,3,14,,,0,0,,0,559,175,382
688706,2000020880,8458838,16,1091,0,0,1,,0,0,2,0,0,,,0,0,,0,893,104,94
688707,2000020880,8455429,16,1495,1,1,2,,1,1,0,0,0,,,0,0,,0,822,268,405
688708,2000020880,8460531,16,460,0,0,2,,0,0,2,0,0,,,0,0,,0,368,78,14
689321,2000021228,8467896,16,1054,0,0,1,,0,0,0,0,0,,,0,0,,1,933,28,93
689322,2000021228,8465992,16,365,0,0,1,,0,0,2,0,0,,,0,0,,-1,365,0,0
689323,2000021228,8457264,16,1239,0,0,1,,0,0,0,0,0,,,0,0,,-1,890,332,17
689324,2000021228,8458573,16,1089,1,0,0,,0,1,0,5,11,,,0,0,,0,888,39,162
689325,2000021228,8458487,16,1428,1,0,1,,0,1,0,12,27,,,0,0,,-1,954,332,142
689326,2000021228,8456121,16,759,0,0,3,,0,0,2,9,13,,,0,0,,0,559,200,0
689327,2000021228,8459159,16,862,0,0,2,,0,0,0,4,7,,,0,0,,0,759,102,1
689328,2000021228,8456024,16,875,0,0,1,,0,0,0,0,0,,,0,0,,0,632,243,0
689329,2000021228,8459466,16,266,0,0,0,,0,0,0,0,0,,,0,0,,0,266,0,0
689330,2000021228,8459515,16,1255,1,1,2,,0,1,0,0,0,,,0,0,,1,813,250,192
689331,2000021228,8458963,16,1290,0,0,4,,0,0,0,0,0,,,0,0,,1,976,95,219
689332,2000021228,8459109,16,580,0,0,0,,0,0,2,0,1,,,0,0,,0,531,0,49
689333,2000021228,8450561,16,514,0,0,0,,0,0,0,0,0,,,0,0,,0,496,0,18
689334,2000021228,8460719,16,969,0,1,3,,1,0,4,6,13,,,0,0,,1,751,88,130
689335,2000021228,8458838,16,1356,0,0,2,,0,0,4,0,0,,,0,0,,-1,1048,250,58
689336,2000021228,8455429,16,1350,0,1,7,,1,0,4,1,1,,,0,0,,-2,958,233,159
689337,2000021228,8467439,16,1697,1,0,4,,0,1,0,0,0,,,0,0,,-2,1018,442,237
689338,2000021228,8460531,16,827,0,0,0,,0,0,0,0,0,,,0,0,,0,714,10,103
689717,2000020745,8467335,16,649,0,0,1,,0,0,2,3,9,,,0,0,,0,577,0,72
689718,2000020745,8457264,16,1459,0,0,1,,0,0,0,0,0,,,0,0,,1,1002,299,158
689719,2000020745,8458573,16,1264,0,0,2,,0,0,0,8,22,,,0,0,,-1,772,118,374
689720,2000020745,8456121,16,669,0,0,1,,0,0,0,7,10,,,0,0,,-1,443,226,0
689721,2000020745,8456793,16,1417,0,0,4,,0,0,0,0,0,,,0,0,,-2,895,200,322
689722,2000020745,8456024,16,1341,0,0,0,,0,0,0,0,0,,,0,0,,-1,1024,184,133
689723,2000020745,8466260,16,597,0,0,0,,0,0,0,0,0,,,0,0,,-1,522,0,75
689724,2000020745,8459466,16,886,0,0,0,,0,0,0,0,0,,,0,0,,0,639,247,0
689725,2000020745,8459515,16,1155,1,0,2,,0,0,0,0,0,,,0,1,,2,748,139,268
689726,2000020745,8459109,16,468,0,0,1,,0,0,5,0,0,,,0,0,,-1,468,0,0
689727,2000020745,8455479,16,495,0,0,0,,0,0,0,0,0,,,0,0,,-1,484,11,0
689728,2000020745,8458536,16,952,0,0,1,,0,0,4,0,2,,,0,0,,0,734,26,192
689729,2000020745,8450561,16,855,0,0,0,,0,0,0,0,0,,,0,0,,-3,783,0,72
689730,2000020745,8460719,16,1220,0,2,4,,0,0,0,5,22,,,2,0,,-2,817,106,297
689731,2000020745,8458838,16,1196,0,0,1,,0,0,0,0,0,,,0,0,,-1,939,68,189
689732,2000020745,8455429,16,1326,0,0,6,,0,0,2,0,0,,,0,0,,-4,811,175,340
689733,2000020745,8460500,16,695,0,0,0,,0,0,0,0,0,,,0,0,,-2,695,0,0
689734,2000020745,8460531,16,686,0,0,0,,0,0,0,0,0,,,0,0,,0,538,148,0
689843,2000020866,8467896,16,1032,2,0,0,,0,0,0,0,0,,,0,0,,1,1032,0,0
689844,2000020866,8468751,16,761,0,0,1,,0,0,0,7,15,,,0,0,,0,761,0,0
689845,2000020866,8457264,16,1265,0,0,0,,0,0,2,0,0,,,0,0,,2,1121,144,0
689846,2000020866,8458573,16,947,0,1,2,,0,0,0,6,13,,,0,0,,3,900,28,19
689847,2000020866,8456121,16,681,0,0,1,,0,0,0,3,11,,,0,0,,0,545,136,0
689848,2000020866,8459159,16,1029,0,1,1,,0,0,0,12,20,,,0,0,,1,866,163,0
689849,2000020866,8456793,16,1202,0,0,0,,0,0,0,0,0,,,0,0,,1,869,314,19
689850,2000020866,8456024,16,1404,0,0,2,,0,0,0,0,0,,,0,0,,1,1079,325,0
689851,2000020866,8466260,16,841,0,1,2,,0,0,0,0,0,,,0,0,,1,841,0,0
689852,2000020866,8450620,16,1295,1,0,0,,0,0,0,0,0,,,0,0,,2,1105,190,0
689853,2000020866,8459515,16,1044,0,1,2,,1,0,0,0,0,,,0,0,,0,831,194,19
689854,2000020866,8459109,16,458,0,0,1,,0,0,9,0,0,,,0,0,,0,458,0,0
689855,2000020866,8458536,16,833,2,0,2,,0,0,2,0,0,,,0,0,,3,765,68,0
689856,2000020866,8450561,16,833,1,0,1,,0,0,0,0,0,,,0,0,,1,833,0,0
689857,2000020866,8460719,16,1093,2,1,2,,0,1,0,4,8,,,0,0,,2,877,197,19
689858,2000020866,8458838,16,993,0,0,1,,0,0,0,0,0,,,0,0,,1,939,54,0
689859,2000020866,8455429,16,1156,1,1,4,,0,1,0,0,0,,,0,0,,1,915,222,19
689860,2000020866,8460531,16,606,0,0,1,,0,0,5,0,0,,,0,0,,0,588,18,0
690293,2000020105,8458483,16,665,0,0,0,,0,0,2,0,0,,,0,0,,0,584,81,0
690294,2000020105,8458573,16,1190,0,0,0,,0,0,0,12,16,,,0,0,,0,1025,0,165
690295,2000020105,8458487,16,1299,0,0,2,,0,0,0,12,22,,,0,0,,-1,887,207,205
690296,2000020105,8456793,16,1409,0,0,2,,0,0,2,0,0,,,0,0,,0,1135,122,152
690297,2000020105,8456024,16,1191,0,0,1,,0,0,0,0,0,,,0,0,,0,984,174,33
690298,2000020105,8459443,16,1494,0,0,0,,0,0,0,0,0,,,0,0,,0,1226,143,125
690299,2000020105,8459466,16,556,0,0,0,,0,0,0,0,0,,,0,0,,-1,556,0,0
690300,2000020105,8450620,16,1121,0,0,1,,0,0,0,0,0,,,0,0,,-1,924,156,41
690301,2000020105,8459515,16,816,0,0,3,,0,0,0,0,0,,,0,0,,0,681,0,135
690302,2000020105,8458963,16,1328,0,0,0,,0,0,0,0,0,,,0,0,,0,1081,39,208
690303,2000020105,8458536,16,935,0,0,0,,0,0,0,0,0,,,0,0,,0,858,0,77
690304,2000020105,8450561,16,501,0,0,1,,0,0,5,0,0,,,0,0,,0,501,0,0
690305,2000020105,8460719,16,1289,0,0,1,,0,0,0,1,2,,,0,0,,-1,1045,49,195
690306,2000020105,8455429,16,1398,0,0,2,,0,0,2,1,1,,,0,0,,-1,1009,139,250
690307,2000020105,8460526,16,588,0,0,1,,0,0,0,2,7,,,0,0,,0,524,0,64
690308,2000020105,8448225,16,795,0,0,1,,0,0,2,6,12,,,0,0,,0,688,107,0
690309,2000020105,8448487,16,572,0,0,1,,0,0,0,0,0,,,0,0,,0,572,0,0
690310,2000020105,8460531,16,543,0,0,0,,0,0,0,0,0,,,0,0,,0,509,34,0
690599,2000020584,8467335,16,861,0,0,1,,0,0,0,5,10,,,0,0,,1,818,0,43
690600,2000020584,8458573,16,955,2,2,4,,0,0,0,5,9,,,0,0,,4,739,19,197
690601,2000020584,8458487,16,1104,0,0,2,,0,0,4,8,16,,,0,0,,0,789,118,197
690602,2000020584,8456121,16,708,0,0,0,,0,0,0,6,11,,,0,0,,1,577,131,0
690603,2000020584,8459159,16,1007,1,1,1,,0,0,0,1,2,,,0,0,,2,863,81,63
690604,2000020584,8466260,16,819,0,0,3,,0,0,2,0,0,,,0,0,,0,819,0,0
690605,2000020584,8459466,16,1143,0,0,0,,0,0,0,0,0,,,0,0,,1,932,211,0
690606,2000020584,8450620,16,1402,2,0,0,,0,0,0,0,0,,,0,0,,4,1103,256,43
690607,2000020584,8459515,16,920,2,1,2,,0,0,0,0,1,,,0,0,,5,669,170,81
690608,2000020584,8458963,16,1434,0,1,4,,0,0,2,0,0,,,0,0,,2,1115,122,197
690609,2000020584,8459109,16,592,0,0,1,,0,0,0,0,0,,,0,0,,0,592,0,0
690610,2000020584,8450561,16,697,0,0,0,,0,0,0,0,0,,,0,0,,0,697,0,0
690611,2000020584,8460719,16,996,3,0,1,,0,0,0,2,11,,,0,0,,4,696,141,159
690612,2000020584,8458838,16,920,0,0,0,,0,0,0,0,0,,,0,0,,2,920,0,0
690613,2000020584,8455429,16,1106,0,1,3,,0,0,2,0,0,,,0,0,,1,809,120,177
690614,2000020584,8460500,16,745,0,0,0,,0,0,0,0,0,,,0,0,,0,733,12,0
690615,2000020584,8467439,16,1363,0,0,1,,0,0,0,0,0,,,0,0,,3,1141,179,43
690616,2000020584,8460531,16,624,0,0,1,,0,0,0,0,0,,,0,0,,0,624,0,0
691027,2000021042,8467896,16,734,0,0,0,,0,0,0,0,0,,,0,0,,0,638,0,96
691028,2000021042,8458573,16,1186,0,0,3,,0,0,2,6,14,,,0,0,,-2,1053,0,133
691029,2000021042,8458487,16,1356,0,0,1,,0,0,0,10,19,,,0,0,,0,992,49,315
691030,2000021042,8456121,16,845,0,0,3,,0,0,0,6,10,,,0,0,,0,772,41,32
691031,2000021042,8459159,16,186,0,0,0,,0,0,0,2,2,,,0,0,,-1,156,30,0
691032,2000021042,8456793,16,1013,0,0,0,,0,0,0,0,0,,,0,0,,0,796,71,146
691033,2000021042,8456024,16,1023,0,0,1,,0,0,0,0,0,,,0,0,,-1,942,49,32
691034,2000021042,8466260,16,1101,0,0,2,,0,0,0,0,0,,,0,0,,-2,980,0,121
691035,2000021042,8459466,16,682,0,0,0,,0,0,0,0,0,,,0,0,,-1,682,0,0
691036,2000021042,8459515,16,1227,0,0,3,,0,0,0,0,0,,,0,0,,-1,983,49,195
691037,2000021042,8458963,16,1127,0,0,2,,0,0,0,0,0,,,0,0,,-2,945,0,182
691038,2000021042,8450561,16,600,0,0,0,,0,0,0,0,0,,,0,0,,-1,591,0,9
691039,2000021042,8460719,16,1325,0,0,2,,0,0,0,1,3,,,0,0,,-2,1024,30,271
691040,2000021042,8458838,16,961,0,0,0,,0,0,0,0,0,,,0,0,,0,881,71,9
691041,2000021042,8455429,16,1522,0,0,5,,0,0,0,0,0,,,0,0,,0,1136,41,345
691042,2000021042,8467439,16,1488,0,0,3,,0,0,0,0,0,,,0,0,,-2,1064,49,375
691043,2000021042,8462235,16,794,0,0,1,,0,0,0,0,0,,,0,0,,0,669,0,125
691044,2000021042,8460531,16,654,0,0,1,,0,0,0,0,0,,,0,0,,0,640,0,14
691081,2000020021,8467896,16,949,0,0,0,,0,0,0,0,0,,,0,0,,2,826,18,105
691082,2000020021,8458483,16,1039,0,0,1,,0,0,0,0,0,,,0,0,,0,730,291,18
691083,2000020021,8468751,16,712,0,2,3,,0,0,0,0,0,,,0,0,,1,647,0,65
691084,2000020021,8458573,16,913,0,0,2,,0,0,0,5,10,,,0,0,,1,729,17,167
691085,2000020021,8458487,16,1352,0,1,3,,1,0,0,15,26,,,0,0,,2,713,326,313
691086,2000020021,8456793,16,1453,0,0,0,,0,0,0,0,0,,,0,0,,-1,882,382,189
691087,2000020021,8456024,16,1043,2,0,1,,0,0,0,0,0,,,0,0,,1,728,315,0
691088,2000020021,8459443,16,1475,1,0,2,,0,1,0,0,0,,,0,0,,-2,848,387,240
691089,2000020021,8450620,16,1099,0,0,1,,0,0,5,0,0,,,0,0,,2,830,269,0
691090,2000020021,8459515,16,710,0,0,1,,0,0,0,0,0,,,0,0,,-1,589,5,116
691091,2000020021,8458963,16,1046,1,0,3,,0,0,0,0,0,,,0,0,,0,821,69,156
691092,2000020021,8459109,16,535,0,0,0,,0,0,11,0,0,,,0,0,,-1,535,0,0
691093,2000020021,8450561,16,572,1,0,1,,0,0,2,0,1,,,0,0,,0,572,0,0
691094,2000020021,8460719,16,889,1,0,1,,0,0,4,1,5,,,0,0,,1,582,5,302
691095,2000020021,8455429,16,1256,1,2,2,,0,1,0,0,1,,,0,0,,2,727,248,281
691096,2000020021,8460526,16,857,0,0,2,,0,0,0,4,11,,,0,0,,-1,574,265,18
691097,2000020021,8448225,16,628,0,0,1,,0,0,0,6,9,,,0,0,,-1,477,151,0
691098,2000020021,8460531,16,628,0,0,1,,0,0,2,0,0,,,0,0,,0,507,121,0
691225,2001020990,8467577,16,588,0,0,1,,0,0,0,0,0,,,0,0,,-2,588,0,0
691226,2001020990,8467335,16,755,0,0,3,,0,0,2,0,1,,,0,0,,-2,749,0,6
691227,2001020990,8465992,16,273,0,0,2,,0,0,5,0,0,,,0,0,,0,273,0,0
691228,2001020990,8447989,16,1452,0,0,7,,0,0,2,0,0,,,0,0,,-1,1118,0,334
691229,2001020990,8457264,16,532,0,0,0,,0,0,0,0,0,,,0,0,,-2,532,0,0
691230,2001020990,8458573,16,1144,0,1,3,,1,0,0,11,18,,,0,0,,0,976,0,168
691231,2001020990,8458385,16,540,0,0,0,,0,0,0,7,12,,,0,0,,0,341,199,0
691232,2001020990,8467483,16,751,0,0,1,,0,0,0,4,7,,,0,0,,-2,608,0,143
691233,2001020990,8456793,16,1233,0,0,1,,0,0,0,0,0,,,0,0,,0,1047,186,0
691234,2001020990,8466260,16,991,1,0,2,,0,1,0,0,0,,,0,0,,-1,864,0,127
691235,2001020990,8459515,16,1171,1,0,4,,0,1,0,0,1,,,0,0,,-1,963,66,142
691236,2001020990,8458974,16,1009,0,0,2,,0,0,2,9,21,,,0,0,,-1,836,107,66
691237,2001020990,8456852,16,1567,0,0,3,,0,0,0,0,0,,,0,0,,0,1185,193,189
691238,2001020990,8450561,16,329,0,0,1,,0,0,2,0,0,,,0,0,,0,329,0,0
691239,2001020990,8458838,16,1335,0,0,4,,0,0,0,0,0,,,0,0,,0,1114,181,40
691240,2001020990,8460719,16,1344,0,0,2,,0,0,0,5,7,,,0,0,,-1,974,161,209
691241,2001020990,8455429,16,1527,0,0,3,,0,0,0,0,1,,,0,0,,-1,1076,187,264
691242,2001020990,8467439,16,1027,0,0,0,,0,0,0,0,0,,,0,0,,-2,682,160,185
691513,2001020673,8467335,16,602,0,0,2,,0,0,2,0,0,,,0,0,,0,524,1,77
691514,2001020673,8447989,16,1421,1,0,2,,0,1,0,0,0,,,0,0,,-1,1081,4,336
691515,2001020673,8458573,16,912,2,0,2,,0,1,2,4,11,,,0,0,,2,676,0,236
691516,2001020673,8458385,16,463,0,0,0,,0,0,0,4,7,,,0,0,,0,175,288,0
691517,2001020673,8458487,16,1559,0,0,4,,0,0,2,15,30,,,0,0,,-1,1024,186,349
691518,2001020673,8456121,16,701,0,0,2,,0,0,0,1,1,,,0,0,,0,382,285,34
691519,2001020673,8459487,16,515,0,0,0,,0,0,0,0,0,,,0,0,,1,515,0,0
691520,2001020673,8466260,16,1130,1,1,7,,1,0,2,0,0,,,0,0,,0,873,20,237
691521,2001020673,8459515,16,902,2,1,5,,1,1,2,0,0,,,0,0,,0,640,3,259
691522,2001020673,8458963,16,1382,1,0,0,,0,0,0,0,0,,,0,0,,1,856,492,34
691523,2001020673,8458974,16,913,0,0,0,,0,0,0,6,14,,,0,0,,-1,616,297,0
691524,2001020673,8456852,16,1449,0,0,1,,0,0,2,0,0,,,0,0,,-1,1072,356,21
691525,2001020673,8460739,16,547,0,0,1,,0,0,5,0,0,,,0,0,,0,547,0,0
691526,2001020673,8450561,16,274,0,0,1,,0,0,5,0,0,,,0,0,,0,274,0,0
691527,2001020673,8458838,16,897,0,0,0,,0,0,0,0,0,,,0,0,,0,547,350,0
691528,2001020673,8460719,16,1084,0,0,1,,0,0,2,5,10,,,0,0,,0,652,298,134
691529,2001020673,8455429,16,1274,1,1,5,,0,1,4,0,0,,,0,0,,0,977,141,156
691530,2001020673,8467439,16,1088,0,1,3,,0,0,0,0,0,,,0,0,,0,713,375,0
692916,2001020334,8467335,16,789,0,0,1,,0,0,0,0,0,,,0,0,,0,582,0,207
692917,2001020334,8447989,16,1269,0,0,1,,0,0,0,0,0,,,0,0,,1,946,0,323
692918,2001020334,8457264,16,1537,0,0,1,,0,0,2,0,0,,,0,0,,0,1332,178,27
692919,2001020334,8458573,16,841,0,1,3,,0,0,0,2,6,,,0,0,,1,693,0,148
692920,2001020334,8458385,16,906,0,0,1,,0,0,0,8,16,,,0,0,,0,660,236,10
692921,2001020334,8458487,16,1452,0,0,3,,0,0,0,12,26,,,0,0,,1,1030,120,302
692922,2001020334,8466260,16,990,2,0,1,,0,0,0,0,0,,,0,0,,2,842,0,148
692923,2001020334,8459515,16,994,1,0,1,,0,0,0,0,1,,,0,0,,-1,839,4,151
692924,2001020334,8458963,16,1185,0,1,4,,0,0,2,0,0,,,0,0,,0,1046,128,11
692925,2001020334,8459109,16,415,0,0,2,,0,0,0,0,0,,,0,0,,-1,414,0,1
692926,2001020334,8458974,16,1051,0,0,2,,0,0,0,9,16,,,0,0,,-2,1041,6,4
692927,2001020334,8456852,16,1628,0,0,4,,0,0,2,0,0,,,0,0,,0,1427,149,52
692928,2001020334,8460739,16,759,0,0,2,,0,0,0,0,0,,,0,0,,-1,753,2,4
692929,2001020334,8450561,16,428,0,0,1,,0,0,0,0,0,,,0,0,,0,427,0,1
692930,2001020334,8458838,16,799,0,0,0,,0,0,2,0,0,,,0,0,,0,715,83,1
692931,2001020334,8460719,16,1314,0,0,0,,0,0,0,4,8,,,0,0,,0,881,234,199
692932,2001020334,8455429,16,1228,1,0,1,,0,0,0,0,1,,,0,0,,1,901,120,207
692933,2001020334,8467439,16,1104,0,0,3,,0,0,0,0,0,,,0,0,,-1,918,182,4
693060,2001020585,8467335,16,911,0,0,2,,0,0,4,0,1,,,0,0,,-1,676,18,217
693061,2001020585,8447989,16,711,0,0,0,,0,0,0,0,0,,,0,0,,0,556,45,110
693062,2001020585,8457264,16,1278,0,0,4,,0,0,0,0,0,,,0,0,,-2,1055,223,0
693063,2001020585,8458573,16,1078,0,0,4,,0,0,0,4,13,,,0,0,,1,872,0,206
693064,2001020585,8458385,16,905,1,1,1,,1,0,0,6,8,,,0,0,,-2,715,52,138
693065,2001020585,8458487,16,1491,1,0,0,,0,1,0,12,26,,,0,0,,-2,1084,203,204
693066,2001020585,8456793,16,1661,0,0,0,,0,0,0,0,0,,,0,0,,1,1409,209,43
693067,2001020585,8466260,16,1111,0,0,2,,0,0,0,0,0,,,0,0,,-1,913,0,198
693068,2001020585,8459515,16,1113,1,3,8,,1,0,0,0,0,,,0,0,,2,904,0,209
693069,2001020585,8458963,16,918,0,0,0,,0,0,2,0,0,,,0,0,,0,575,126,217
693070,2001020585,8459109,16,197,0,0,0,,0,0,0,0,0,,,0,0,,-1,197,0,0
693071,2001020585,8458974,16,975,0,0,0,,0,0,0,0,6,,,0,0,,-1,778,170,27
693072,2001020585,8456852,16,1876,2,0,1,,0,1,0,0,0,,,0,0,,0,1444,216,216
693073,2001020585,8460739,16,377,0,0,0,,0,0,0,0,0,,,0,0,,0,377,0,0
693074,2001020585,8450561,16,231,0,0,0,,0,0,0,0,0,,,0,0,,-1,231,0,0
693075,2001020585,8460719,16,1217,2,1,2,,0,0,0,5,13,,,0,0,,3,954,182,81
693076,2001020585,8455429,16,1514,1,0,4,,0,1,0,0,0,,,0,0,,-1,1086,206,222
693077,2001020585,8467439,16,1132,1,0,0,,0,0,0,0,0,,,0,0,,-1,1025,31,76
694086,2001020751,8467335,16,754,0,0,2,,0,0,2,0,0,,,0,0,,0,669,0,85
694087,2001020751,8447989,16,1228,0,0,1,,0,0,0,0,0,,,0,0,,-3,982,6,240
694088,2001020751,8458573,16,898,1,0,2,,0,0,2,8,15,,,0,0,,0,743,0,155
694089,2001020751,8458385,16,524,0,0,0,,0,0,0,2,4,,,0,0,,0,347,177,0
694090,2001020751,8458487,16,1432,0,0,3,,0,0,0,9,18,,,0,0,,-3,813,379,240
694091,2001020751,8456793,16,1292,0,0,0,,0,0,0,0,0,,,0,0,,0,1000,292,0
694092,2001020751,8466260,16,956,0,0,1,,0,0,0,0,0,,,0,0,,-3,822,2,132
694093,2001020751,8459515,16,1004,0,1,4,,0,0,2,0,0,,,0,0,,-2,849,0,155
694094,2001020751,8458963,16,1358,0,0,0,,0,0,0,0,0,,,0,0,,0,1020,338,0
694095,2001020751,8459109,16,276,0,0,2,,0,0,0,0,0,,,0,0,,0,276,0,0
694096,2001020751,8458974,16,1141,0,0,1,,0,0,0,3,6,,,0,0,,0,797,344,0
694097,2001020751,8450742,16,906,0,0,2,,0,0,2,0,0,,,0,0,,0,594,312,0
694098,2001020751,8456852,16,1368,0,0,0,,0,0,0,0,0,,,0,0,,-1,986,382,0
694099,2001020751,8460739,16,678,0,0,2,,0,0,0,0,0,,,0,0,,0,678,0,0
694100,2001020751,8450561,16,262,0,0,0,,0,0,0,0,0,,,0,0,,0,262,0,0
694101,2001020751,8460719,16,1116,1,0,1,,0,0,4,5,11,,,0,0,,-1,787,221,108
694102,2001020751,8455429,16,1316,0,0,3,,0,0,0,1,2,,,0,0,,-3,912,319,85
694103,2001020751,8467439,16,782,0,0,0,,0,0,0,0,0,,,0,0,,0,672,110,0
694500,2001021007,8467577,16,210,0,0,2,,0,0,0,0,0,,,0,0,,0,210,0,0
694501,2001021007,8467335,16,749,0,0,2,,0,0,0,2,3,,,0,0,,0,722,0,27
694502,2001021007,8447989,16,1413,0,0,5,,0,0,0,0,0,,,0,0,,-1,1175,0,238
694503,2001021007,8458573,16,1054,0,0,3,,0,0,0,6,13,,,0,0,,0,929,0,125
694504,2001021007,8458487,16,1338,0,0,2,,0,0,0,12,24,,,0,0,,0,959,191,188
694505,2001021007,8467483,16,601,0,0,1,,0,0,0,5,6,,,0,0,,0,534,0,67
694506,2001021007,8456793,16,1413,0,0,2,,0,0,0,0,0,,,0,0,,1,1196,217,0
694507,2001021007,8459487,16,936,1,0,2,,0,0,0,0,0,,,0,0,,1,774,162,0
694508,2001021007,8466260,16,908,0,0,2,,0,0,2,0,0,,,0,0,,-1,798,3,107
694509,2001021007,8459515,16,1165,1,0,4,,0,0,0,0,0,,,0,0,,0,1000,52,113
694510,2001021007,8458974,16,916,0,0,1,,0,0,0,8,15,,,0,0,,0,558,288,70
694511,2001021007,8456852,16,1727,0,0,2,,0,0,0,0,0,,,0,0,,-1,1235,416,76
694512,2001021007,8450561,16,236,0,0,0,,0,0,0,0,0,,,0,0,,0,236,0,0
694513,2001021007,8458838,16,1043,0,0,3,,0,0,4,0,0,,,0,0,,0,1013,3,27
694514,2001021007,8460719,16,1460,0,1,4,,0,0,0,4,11,,,0,0,,1,1050,230,180
694515,2001021007,8455429,16,1245,0,0,2,,0,0,4,0,1,,,0,0,,0,1003,77,165
694516,2001021007,8467439,16,1113,0,0,1,,0,0,0,0,0,,,0,0,,0,793,267,53
694517,2001021007,8446830,16,1076,0,0,2,,0,0,0,5,10,,,0,0,,0,836,221,19
694590,2001020443,8467335,16,926,0,1,2,,0,0,0,0,0,,,0,0,,0,764,49,113
694591,2001020443,8447989,16,1193,0,0,2,,0,0,0,0,0,,,0,0,,1,978,0,215
694592,2001020443,8457264,16,895,0,0,1,,0,0,0,0,0,,,0,0,,0,636,259,0
694593,2001020443,8458573,16,991,0,0,0,,0,0,0,8,16,,,0,0,,0,868,13,110
694594,2001020443,8458385,16,536,0,0,0,,0,0,0,6,10,,,0,0,,-1,404,132,0
694595,2001020443,8458487,16,1313,1,0,2,,0,0,0,18,24,,,0,0,,0,895,192,226
694596,2001020443,8458542,16,831,0,0,2,,0,0,0,0,0,,,0,0,,-1,792,0,39
694597,2001020443,8456793,16,1412,0,0,1,,0,0,2,0,0,,,0,0,,-2,1235,177,0
694598,2001020443,8466260,16,984,1,0,2,,0,0,0,0,0,,,0,0,,-1,874,0,110
